,ntsb_no_x,ev_date,ev_city,ev_state,ev_country,ev_year,ev_month,inj_tot_f,inj_tot_m,inj_tot_s,inj_tot_t,dec_latitude,dec_longitude,far_part,damage,acft_make,acft_model,Year,Hours,Accidents
1713,DEN87FA230,9/4/1987,CEDAR CITY,UT,USA,1987,9,1,0,2,3,37.590984000000006,-113.19001000000002,91,DEST,CESSNA,170B,1990.0,"30,763",7.3
1714,DEN87FA234,9/8/1987,ANACONDA,MT,USA,1987,9,2,0,0,2,46.120662,-112.97026799999999,91,DEST,PIPER,PA-12-150,1990.0,"30,763",7.3
1715,FTW87FA209,9/5/1987,WALLER,TX,USA,1987,9,1,0,1,2,30.049808000000002,-95.920059,91,DEST,MOONEY,M-20C,1990.0,"30,763",7.3
1716,FTW87FA219,9/16/1987,CORPUS CHRISTI,TX,USA,1987,9,4,0,0,4,27.730334999999997,-97.389778,91,DEST,GRUMMAN AMERICAN,AA-5A,1990.0,"30,763",7.3
1717,FTW87FA222,9/20/1987,JACKSON,LA,USA,1987,9,2,0,0,2,30.829317,-91.210739,91,DEST,Ercoupe (Eng & Research Corp.),415-D,1990.0,"30,763",7.3
1718,FTW87FA223,9/21/1987,GREENWOOD,LA,USA,1987,9,1,0,0,1,32.440269,-93.970138,91,SUBS,PIPER,J3C-65,1990.0,"30,763",7.3
1719,FTW87LA221,9/17/1987,LUBBOCK,TX,USA,1987,9,1,0,1,2,33.590773999999996,-101.849029,91,DEST,CESSNA,340A,1990.0,"30,763",7.3
1720,LAX87FA331,9/9/1987,MONTEREY,CA,USA,1987,9,3,0,0,3,36.600227000000004,-121.88002,91,DEST,BEECH,95,1990.0,"30,763",7.3
1721,LAX87FA335,9/14/1987,DUBLIN,CA,USA,1987,9,1,0,0,1,37.649143,-121.850822,91,DEST,MOONEY,M20J,1990.0,"30,763",7.3
1722,LAX87FA341,9/20/1987,SONOMA,CA,USA,1987,9,1,0,0,1,38.239978,-122.459007,91,DEST,BELLANCA,7ECA,1990.0,"30,763",7.3
1723,LAX87LA325,9/6/1987,MAMMOTH LAKES,CA,USA,1987,9,1,0,0,1,34.720153,-118.47916399999998,91,SUBS,BEECH,A45,1990.0,"30,763",7.3
1724,MIA87FA239,9/2/1987,CORAL SPRINGS,FL,USA,1987,9,1,0,0,1,26.270217,-80.260238,91,DEST,CESSNA,421,1990.0,"30,763",7.3
1725,MIA87FA257,9/23/1987,GENEVA,FL,USA,1987,9,2,0,0,2,28.730634000000002,-81.11029,91,DEST,PIPER,PA-32-300,1990.0,"30,763",7.3
1726,MKC87FA172,9/18/1987,WEINER,AR,USA,1987,9,1,0,1,2,35.609714000000004,-90.900421,91,SUBS,SCHWEIZER,G-164B,1990.0,"30,763",7.3
1727,NYC87FA249,9/11/1987,RIVERHEAD,NY,USA,1987,9,1,0,0,2,40.939361,-72.669799,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1728,NYC87FA262,9/25/1987,MONTOURSVILLE,PA,USA,1987,9,1,0,0,1,41.240833,-76.92073,91,DEST,PIPER,PA-32-300,1990.0,"30,763",7.3
1729,SEA87FA180,9/2/1987,YAKUTAT,AK,USA,1987,9,1,0,0,1,59.51074200000001,-139.709625,91,DEST,CESSNA,U206G II,1990.0,"30,763",7.3
1730,SEA87FA185,9/10/1987,TILLAMOOK,OR,USA,1987,9,2,0,0,2,45.460681,-123.70980800000001,91,DEST,CESSNA,TR182,1990.0,"30,763",7.3
1731,SEA87LA188,9/15/1987,RENO,NV,USA,1987,9,1,0,0,1,39.709742999999996,-119.82069299999999,91,DEST,MERCER,OWL RACER 65-2,1990.0,"30,763",7.3
1732,ANC88FA011,10/18/1987,HOMER,AK,USA,1987,10,3,0,0,3,59.399227,-151.32023600000002,91,SUBS,PIPER,PA-18,1990.0,"30,763",7.3
1733,ATL88DMG01,10/11/1987,BENNETTSVILLE,SC,USA,1987,10,1,0,0,1,34.63068,-79.679626,91,DEST,ROGERS-GIBSON,1,1990.0,"30,763",7.3
1734,ATL88FA010,10/12/1987,GREENVILLE,SC,USA,1987,10,2,0,0,2,34.850173,-82.399971,91,DEST,PIPER,PA-28-161,1990.0,"30,763",7.3
1735,ATL88FA020,10/24/1987,LOUISVILLE,KY,USA,1987,10,3,0,1,4,38.220226000000004,-85.680557,91,SUBS,BEECH,B24R,1990.0,"30,763",7.3
1736,BFO88FA002,10/9/1987,LOWMOOR,VA,USA,1987,10,1,0,1,2,37.759979,-79.940055,91,DEST,CESSNA,172N,1990.0,"30,763",7.3
1737,BFO88FA003,10/16/1987,INDIAN HEAD,MD,USA,1987,10,1,0,0,1,38.590697999999996,-77.14900899999999,91,DEST,CESSNA,172H,1990.0,"30,763",7.3
1738,CHI88FA008,10/20/1987,BROWNTON,MN,USA,1987,10,4,0,0,4,44.730270000000004,-94.350746,91,DEST,CESSNA,310,1990.0,"30,763",7.3
1739,CHI88FA012,10/31/1987,LAWRENCEVILLE,IL,USA,1987,10,2,0,0,2,38.720893,-87.67955699999999,91,DEST,BELLANCA,8KCAB,1990.0,"30,763",7.3
1740,DEN88DQA01,10/1/1987,ROSWELL,NM,USA,1987,10,2,0,0,2,33.639057,-104.380561,91,DEST,Christen Industries,EAGLE II,1990.0,"30,763",7.3
1741,DEN88FA001,10/1/1987,MILES CITY,MT,USA,1987,10,1,0,1,2,46.220085,-105.5998,91,SUBS,PIPER,PA-18-125,1990.0,"30,763",7.3
1742,DEN88FA014,10/21/1987,BAILEY,CO,USA,1987,10,1,0,0,1,39.399837,-105.46951200000001,91,DEST,CESSNA,340A,1990.0,"30,763",7.3
1743,DEN88FA016,10/26/1987,MITCHELL,SD,USA,1987,10,3,0,0,3,43.72974,-98.030662,91,DEST,BEECH,A-36,1990.0,"30,763",7.3
1744,FTW88FA009,10/23/1987,LLANO,TX,USA,1987,10,2,0,0,2,30.750139,-98.67019599999999,91,DEST,CESSNA,172RG,1990.0,"30,763",7.3
1745,FTW88FA011,10/23/1987,MIDWAY,TX,USA,1987,10,1,0,0,1,31.019203000000005,-95.74938900000001,91,DEST,CESSNA,172M,1990.0,"30,763",7.3
1746,LAX88DUQ01,10/25/1987,CAMARILLO,CA,USA,1987,10,1,0,0,1,34.229621,-119.06945,91,SUBS,STITS,ELKINS 85,1990.0,"30,763",7.3
1747,LAX88FA001,10/4/1987,CALISTOGA,CA,USA,1987,10,1,0,3,4,38.619113,-122.610252,91,DEST,CESSNA,172RG,1990.0,"30,763",7.3
1748,LAX88FA014,10/11/1987,MOUNT BALDY,CA,USA,1987,10,3,0,0,3,34.199226,-117.700019,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1749,LAX88FA015,10/15/1987,RANCHO MURIETA,CA,USA,1987,10,3,0,0,3,38.509174,-121.119575,91,DEST,DASSAULT-BREGUET,DA 10,1990.0,"30,763",7.3
1750,LAX88FA016,10/17/1987,BUENA PARK,CA,USA,1987,10,1,0,0,1,33.869815,-117.99040900000001,91,DEST,PIPER,PA-28RT-201,1990.0,"30,763",7.3
1751,LAX88FA023,10/25/1987,RED BLUFF,CA,USA,1987,10,1,0,0,1,40.129771999999996,-122.430145,91,DEST,BELLANCA,7KCAB,1990.0,"30,763",7.3
1752,LAX88FA028,10/29/1987,BUTTONWILLOW,CA,USA,1987,10,1,0,0,1,35.429637,-119.49031799999999,91,DEST,PIPER,PA-24-250,1990.0,"30,763",7.3
1753,LAX88FA065,10/31/1987,DESERT CENTER,CA,USA,1987,10,2,0,0,2,33.759021000000004,-115.470649,91,DEST,BRITTEN-NORMAN,BN2A-26,1990.0,"30,763",7.3
1754,MIA88FA005,10/7/1987,DELAND,FL,USA,1987,10,5,0,0,5,29.059188,-81.230056,91,DEST,CESSNA,421B,1990.0,"30,763",7.3
1755,MIA88FA007,10/12/1987,POMPANO BEACH,FL,USA,1987,10,2,0,0,2,26.230221999999998,-80.130973,91,DEST,ROCKWELL,700,1990.0,"30,763",7.3
1756,MIA88FA024,10/31/1987,BROOKHAVEN,MS,USA,1987,10,1,0,0,1,31.579057000000002,-90.4402,91,DEST,BEECH,C-55,1990.0,"30,763",7.3
1757,MKC88FA007,10/14/1987,COLUMBIA,MO,USA,1987,10,2,0,0,2,38.950611,-92.320098,91,DEST,CHAMPION,AERONCA 7GC,1990.0,"30,763",7.3
1758,SEA88FA011,10/21/1987,WALTON,OR,USA,1987,10,3,0,1,4,44.020469,-123.619972,91,DEST,CESSNA,180K,1990.0,"30,763",7.3
1759,SEA88FA012,10/23/1987,COLVILLE,WA,USA,1987,10,2,0,0,2,48.669685,-117.74906899999999,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1760,ANC88FA021,11/27/1987,FAIRBANKS,AK,USA,1987,11,3,0,0,3,64.809722,-147.720535,91,DEST,CESSNA,185,1990.0,"30,763",7.3
1761,ATL88FA025,11/1/1987,CAMDEN,OH,USA,1987,11,1,0,0,1,39.629821,-84.64001400000001,91,DEST,MOONEY,M-18C-55,1990.0,"30,763",7.3
1762,ATL88FA043,11/24/1987,BLANCHESTER,OH,USA,1987,11,1,0,0,1,39.270854,-84.099632,91,DEST,CESSNA,172N,1990.0,"30,763",7.3
1763,ATL88FA044,11/24/1987,COMMERCIAL PT,OH,USA,1987,11,2,0,0,2,39.770008000000004,-83.06002,91,DEST,PIPER,PA-32R-301,1990.0,"30,763",7.3
1764,ATL88FA046,11/27/1987,OLIVER SPRINGS,TN,USA,1987,11,1,0,0,1,36.029666,-84.32040400000001,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1765,ATL88MA048,11/30/1987,BEAUFORT,SC,USA,1987,11,2,0,0,2,32.330954999999996,-80.680053,91,DEST,BEECH,C90,1990.0,"30,763",7.3
1766,BFO88FA009,11/30/1987,SOUTH HILL,VA,USA,1987,11,1,0,0,1,36.720329,-78.120056,91,DEST,CESSNA,182D,1990.0,"30,763",7.3
1767,CHI88MA026,11/16/1987,JEFFERSON,WI,USA,1987,11,8,0,0,8,43.000278,-88.799766,91,DEST,BEECH,200,1990.0,"30,763",7.3
1768,DCA88MA004,11/15/1987,DENVER,CO,USA,1987,11,28,25,28,82,39.760677,-104.919486,121,DEST,MCDONNELL DOUGLAS,DC-9-14,1990.0,"30,763",7.3
1769,DEN88FA021,11/4/1987,DURANGO,CO,USA,1987,11,1,0,2,3,37.269306,-107.879302,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1770,DEN88FA023,11/7/1987,PINTURA,UT,USA,1987,11,3,0,0,3,37.589008,-113.19052099999999,91,DEST,CESSNA,172RG,1990.0,"30,763",7.3
1771,DEN88FA030,11/26/1987,KNOLLS,UT,USA,1987,11,2,0,0,2,40.360698,-111.430732,91,DEST,BEECH,J35,1990.0,"30,763",7.3
1772,FTW88FA023,11/4/1987,FULTON,TX,USA,1987,11,2,0,0,2,28.069595,-97.040077,91,DEST,PIPER,PA-32-260,1990.0,"30,763",7.3
1773,FTW88FA028,11/14/1987,LANCASTER,TX,USA,1987,11,4,0,0,4,32.590702,-96.77971600000001,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1774,FTW88FA032,11/25/1987,PORT MANSFIELD,TX,USA,1987,11,3,0,0,3,26.469638,-97.780738,91,DEST,BEECH,H35,1990.0,"30,763",7.3
1775,FTW88FA033,11/28/1987,COMMERCE,TX,USA,1987,11,2,0,0,2,33.229354,-95.89988699999999,91,DEST,BEECH,95-B55,1990.0,"30,763",7.3
1776,LAX88FA042,11/15/1987,GRAND CANYON,AZ,USA,1987,11,4,0,0,4,36.030044000000004,-112.02011100000001,91,DEST,MOONEY,M20C,1990.0,"30,763",7.3
1777,LAX88FA047,11/16/1987,BAKERSFIELD,CA,USA,1987,11,2,0,0,2,35.539611,-118.910652,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1778,LAX88FA060,11/30/1987,LONG BEACH,CA,USA,1987,11,1,0,1,2,33.829414,-118.18006799999999,91,DEST,PIPER,PA-46,1990.0,"30,763",7.3
1779,LAX88FA061,11/28/1987,SAN MARCOS,CA,USA,1987,11,2,0,0,2,33.150901,-117.17033300000001,91,DEST,PIPER,PA-11,1990.0,"30,763",7.3
1780,MIA88FA042,11/19/1987,OKEELANTA,FL,USA,1987,11,2,0,0,2,26.660486,-80.71028100000001,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1781,MKC88FA018,11/19/1987,AUGUSTA,KS,USA,1987,11,1,0,0,1,37.690025,-96.969955,91,DEST,CESSNA,310Q,1990.0,"30,763",7.3
1782,MKC88FA019,11/20/1987,FAYETTEVILLE,AR,USA,1987,11,2,0,0,2,36.069725,-94.149139,91,DEST,PIPER,PA-32R,1990.0,"30,763",7.3
1783,MKC88FA021,11/16/1987,MENA,AR,USA,1987,11,1,0,0,1,34.58012,-94.229339,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
1784,NYC88DGM03,11/14/1987,SPARTANSBURG,PA,USA,1987,11,1,0,0,1,41.400432,-75.65995699999999,91,DEST,PIPER,PA-28-161,1990.0,"30,763",7.3
1785,NYC88FA045,11/26/1987,SKANEATELES,NY,USA,1987,11,4,0,0,4,42.889987,-76.370506,91,DEST,CESSNA,T210N,1990.0,"30,763",7.3
1786,SEA88FA021,11/22/1987,PORT TOWNSEND,WA,USA,1987,11,1,0,0,1,48.029635999999996,-122.840538,91,DEST,CESSNA,210E,1990.0,"30,763",7.3
1787,SEA88FA024,11/14/1987,CAMBRIDGE,ID,USA,1987,11,2,0,0,2,44.620666,-116.699417,91,DEST,CESSNA,180G,1990.0,"30,763",7.3
1788,ATL88FA055,12/6/1987,LAGRANGE,GA,USA,1987,12,4,0,0,4,33.039328999999995,-85.12014,91,DEST,PIPER,PA-32-260,1990.0,"30,763",7.3
1789,ATL88FA059,12/11/1987,HILTON HEAD ISL,SC,USA,1987,12,2,0,0,2,32.159168,-80.759353,91,DEST,CESSNA,421A,1990.0,"30,763",7.3
1790,ATL88FA060,12/12/1987,MOULTRIE,GA,USA,1987,12,3,0,0,3,31.160659000000003,-83.77087399999999,91,DEST,PIPER,PA-32-260,1990.0,"30,763",7.3
1791,ATL88FA066,12/17/1987,MONROE,NC,USA,1987,12,2,0,0,2,35.06937,-80.520072,91,DEST,FAIRCHILD,M-62A-3,1990.0,"30,763",7.3
1792,ATL88FA067,12/24/1987,CROSSVILLE,TN,USA,1987,12,1,0,1,2,36.429241,-84.929016,91,DEST,BEECH,B23,1990.0,"30,763",7.3
1793,ATL88FA068,12/25/1987,RUTHERFORDTON,NC,USA,1987,12,4,0,0,4,35.359722,-81.95929699999999,91,DEST,PIPER,PA-28RT-201,1990.0,"30,763",7.3
1794,ATL88MA053,12/5/1987,LEXINGTON,KY,USA,1987,12,2,0,2,6,38.069751000000004,-84.57991,91,DEST,Hawker Siddeley,HS-125-400A,1990.0,"30,763",7.3
1795,BFO88FA011,12/25/1987,KEYMAR,MD,USA,1987,12,1,0,1,2,39.590621,-77.260299,91,DEST,CHAMPION,7ECA,1990.0,"30,763",7.3
1796,CHI88DEV01,12/5/1987,MARION,IL,USA,1987,12,1,0,0,2,37.730384,-88.93997900000001,91,SUBS,CESSNA,150L,1990.0,"30,763",7.3
1797,DCA88MA008,12/8/1987,SAN LUIS OBISPO,CA,USA,1987,12,43,0,0,43,37.450706,-122.10090600000001,121,DEST,BRITISH AEROSPACE,BAE-146-200,1990.0,"30,763",7.3
1798,DEN88FA033,12/5/1987,SAN JOSE,CA,USA,1987,12,3,0,1,4,37.369772999999995,-121.860069,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
1799,DEN88FA036,12/8/1987,BENSON,AZ,USA,1987,12,1,0,0,1,32.189918,-110.380867,91,DEST,CESSNA,A152,1990.0,"30,763",7.3
1800,DEN88FA037,12/15/1987,DRAPER,UT,USA,1987,12,2,0,0,2,40.490406,-111.839202,91,DEST,PIPER,PA-28-161,1990.0,"30,763",7.3
1801,DEN88FA128,12/10/1987,AFTON,WY,USA,1987,12,2,0,0,2,42.720813,-110.920379,91,DEST,CESSNA,177RG,1990.0,"30,763",7.3
1802,FTW88FA038,12/19/1987,BURNET,TX,USA,1987,12,1,0,0,1,30.759065000000003,-98.220375,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
1803,LAX88FA071,12/19/1987,CHINO HILLS,CA,USA,1987,12,2,0,0,2,33.939136,-117.71903200000001,91,DEST,BEECH,A35,1990.0,"30,763",7.3
1804,LAX88FA071,12/19/1987,CHINO HILLS,CA,USA,1987,12,2,0,0,2,33.939136,-117.71903200000001,91,DEST,PIPER,PA-30,1990.0,"30,763",7.3
1805,MIA88FA063,12/13/1987,GENEVA,AL,USA,1987,12,1,0,0,1,31.029708000000003,-85.870758,91,DEST,PIPER,PA-22-135,1990.0,"30,763",7.3
1806,MIA88FA071,12/24/1987,DESTIN,FL,USA,1987,12,1,0,1,2,30.400449,-86.490081,91,DEST,CESSNA,150H,1990.0,"30,763",7.3
1807,MKC88FA023,12/6/1987,SPRINGFIELD,NE,USA,1987,12,2,0,0,2,41.080203999999995,-96.130935,91,DEST,CESSNA,180,1990.0,"30,763",7.3
1808,NYC88FA051,12/7/1987,HECTOR,NY,USA,1987,12,1,0,0,1,42.499214,-76.870857,91,DEST,CESSNA,310R,1990.0,"30,763",7.3
1809,SEA88FA031,12/15/1987,LAKEPORT,CA,USA,1987,12,1,0,0,1,39.040748,-122.929336,91,DEST,PIPER,PA-32R-300,1990.0,"30,763",7.3
1810,SEA88FA032,12/20/1987,EASTSOUND,WA,USA,1987,12,1,0,0,1,48.620071,-122.86965900000001,91,DEST,PIPER,PA-28-140,1990.0,"30,763",7.3
1811,SEA88FA034,12/30/1987,MOLALLA,OR,USA,1987,12,3,0,1,4,45.070803999999995,-122.54962900000001,91,DEST,CESSNA,182J,1990.0,"30,763",7.3
1812,SEA88LA033,12/29/1987,LAS VEGAS,NV,USA,1987,12,1,0,0,1,36.07901,-115.14076200000001,91,DEST,CESSNA,182C,1990.0,"30,763",7.3
1813,ANC86FA032,2/24/1986,ANCHORAGE,AK,USA,1986,2,1,0,0,1,70.099815,-149.870223,91,DEST,CESSNA,206,1990.0,"30,763",7.3
1814,ANC86LA026,2/9/1986,MCGRATH,AK,USA,1986,2,1,0,0,1,63.61095400000001,-154.779602,91,SUBS,PIPER,PA-28-235,1990.0,"30,763",7.3
1815,ATL86FA074,2/13/1986,SHIPPENVILLE,PA,USA,1986,2,1,0,0,1,41.250609999999995,-79.459907,91,DEST,CESSNA,303,1990.0,"30,763",7.3
1816,ATL86FA077,2/20/1986,ELYRIA,OH,USA,1986,2,1,0,3,4,41.370971000000004,-82.100303,91,DEST,CESSNA,182P,1990.0,"30,763",7.3
1817,ATL86FA079,2/21/1986,WILKESBORO,NC,USA,1986,2,2,0,0,2,36.140155,-81.160949,91,DEST,CESSNA,152,1990.0,"30,763",7.3
1818,ATL86FA082,2/27/1986,RUSSELLVILLE,AL,USA,1986,2,2,0,1,3,34.499263,-87.719139,91,SUBS,BEECH,A23,1990.0,"30,763",7.3
1819,ATL86FKG06,2/2/1986,BROWNSBORO,AL,USA,1986,2,2,0,0,2,34.719161,-86.48015500000001,91,DEST,BUSHBY,MUSTANG II,1990.0,"30,763",7.3
1820,BFO86FA015,2/8/1986,LYNCHBURG,VA,USA,1986,2,3,0,2,5,37.360828000000005,-79.220024,91,DEST,PIPER,PA-32-260,1990.0,"30,763",7.3
1821,DEN86FA070,2/2/1986,BERTHOUD,CO,USA,1986,2,2,0,0,2,40.299381,-105.07928400000002,91,SUBS,CESSNA,152,1990.0,"30,763",7.3
1822,DEN86FA071,2/2/1986,KALISPELL,MT,USA,1986,2,1,0,1,2,48.190841,-114.380119,91,DEST,CESSNA,180,1990.0,"30,763",7.3
1823,DEN86FA075,2/6/1986,BISMARCK,ND,USA,1986,2,1,0,0,1,46.819057,-100.700576,91,DEST,PIPER,PA-34-200,1990.0,"30,763",7.3
1824,DEN86FA077,2/17/1986,DULCE,NM,USA,1986,2,3,0,2,5,36.929233,-106.990394,91,SUBS,CESSNA,P210N,1990.0,"30,763",7.3
1825,FTW86FPJ05,2/1/1986,OWASSO,OK,USA,1986,2,1,0,0,1,36.190982,-95.90901099999999,91,DEST,STEPHENSON,TEENIE TWO,1990.0,"30,763",7.3
1826,LAX86FA107,2/7/1986,FORT BRAGG,CA,USA,1986,2,4,0,0,4,39.490885999999996,-123.73925,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1827,LAX86FA114,2/8/1986,MIDDLETOWN,CA,USA,1986,2,2,0,0,2,38.779953000000006,-122.579071,91,DEST,NAVAL AIRCRAFT FACTORY,N3N-3,1990.0,"30,763",7.3
1828,LAX86FA120,2/18/1986,CARLSBAD,CA,USA,1986,2,1,0,0,1,33.129924,-117.29971299999998,91,SUBS,CESSNA,172M,1990.0,"30,763",7.3
1829,MIA86FA076,2/14/1986,DANIA,FL,USA,1986,2,2,0,0,2,26.049530999999998,-80.14080799999999,91,DEST,CESSNA,340A,1990.0,"30,763",7.3
1830,MIA86FA080,2/17/1986,MOORE HAVEN,FL,USA,1986,2,2,0,0,2,26.530586,-80.189643,91,DEST,PIPER,PA-31-310,1990.0,"30,763",7.3
1831,SEA86FA052,2/1/1986,BLACK DIAMOND,WA,USA,1986,2,1,0,0,1,47.320705,-121.989654,91,DEST,CESSNA,195,1990.0,"30,763",7.3
1832,SEA86FA053,2/4/1986,NAPA,CA,USA,1986,2,1,0,1,2,38.550792,-122.15023000000001,91,DEST,CESSNA,172XP,1990.0,"30,763",7.3
1833,SEA86FA066,2/26/1986,ANTELOPE,OR,USA,1986,2,2,0,0,2,44.950519,-120.65058799999998,91,DEST,PIPER,PA34-200T,1990.0,"30,763",7.3
1834,ATL86FA092,3/13/1986,TOLEDO,OH,USA,1986,3,1,0,0,1,41.580764,-83.889045,91,,PIPER,PA-23,1990.0,"30,763",7.3
1835,ATL86FA102,3/30/1986,LUTHERSVILLE,GA,USA,1986,3,2,0,0,2,33.200393,-84.740943,91,DEST,NORTH AMERICAN,NA219 (T28B),1990.0,"30,763",7.3
1836,ATL86MA087,3/7/1986,ANDALUSIA,AL,USA,1986,3,1,0,0,1,31.299103999999996,-86.48044499999999,91,DEST,PIPER,PA-32-300,1990.0,"30,763",7.3
1837,CHI86FA098,3/5/1986,EOLA,IL,USA,1986,3,5,0,0,5,41.779075,-88.239936,91,DEST,MITSUBISHI,MU-2B-60,1990.0,"30,763",7.3
1838,CHI86FA102,3/14/1986,FRANKFORT,MI,USA,1986,3,3,0,0,3,44.630588,-86.230339,91,DEST,BELLANCA,17-30A,1990.0,"30,763",7.3
1839,CHI86FA108,3/23/1986,BOYNE FALLS,MI,USA,1986,3,2,0,0,2,45.159240000000004,-84.909851,91,DEST,PIPER,PA-46-310P,1990.0,"30,763",7.3
1840,CHI86FEP01,3/29/1986,PORTAGE,WI,USA,1986,3,2,0,0,2,43.540462,-89.460021,91,DEST,CESSNA,177,1990.0,"30,763",7.3
1841,CHI86FEX05,3/26/1986,AURORA,IN,USA,1986,3,1,0,0,1,39.060859,-84.899147,91,DEST,Christen Industries,EAGLE II,1990.0,"30,763",7.3
1842,DEN86FA092,3/6/1986,ANACONDA,MT,USA,1986,3,3,0,1,4,46.120853000000004,-112.97039699999999,91,DEST,CESSNA,177,1990.0,"30,763",7.3
1843,DEN86FA098,3/11/1986,TRUTH&CONSEQUEN,NM,USA,1986,3,1,0,0,1,33.129585,-107.23925700000001,91,DEST,PIPER,PA-24-250,1990.0,"30,763",7.3
1844,FTW86FA046,3/22/1986,WHITEFIELD,OK,USA,1986,3,1,0,1,2,35.250652,-95.229736,91,DEST,CESSNA,120,1990.0,"30,763",7.3
1845,FTW86FA050,3/29/1986,SEAGOVILLE,TX,USA,1986,3,3,0,2,5,32.649452000000004,-96.540992,91,DEST,LOCKHEED,L-402-2 (LASA-60),1990.0,"30,763",7.3
1846,FTW86FA051,3/30/1986,DEL RIO,TX,USA,1986,3,4,0,0,4,29.370786,-100.890739,91,DEST,CESSNA,172N,1990.0,"30,763",7.3
1847,FTW86FA054,3/28/1986,SALINA,OK,USA,1986,3,1,0,0,1,36.289615000000005,-95.150451,91,DEST,CESSNA,150G,1990.0,"30,763",7.3
1848,FTW86LA045,3/17/1986,GOLIAD,TX,USA,1986,3,0,0,0,2,28.660121000000004,-97.390159,91,DEST,CESSNA,TU206F,1990.0,"30,763",7.3
1849,LAX86FA131,3/3/1986,NEWPORT BEACH,CA,USA,1986,3,3,0,0,3,33.600048,-117.85983999999999,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
1850,LAX86FA140,3/15/1986,WOODFORDS,CA,USA,1986,3,3,0,0,3,38.72903,-119.840301,91,DEST,BEECH,A36TC,1990.0,"30,763",7.3
1851,LAX86FA160,3/29/1986,ETIWANDA,CA,USA,1986,3,2,0,0,2,34.13906,-117.50922299999999,91,DEST,BEECH,C35,1990.0,"30,763",7.3
1852,LAX86LA158,3/29/1986,KAILUA KONA,HI,USA,1986,3,1,0,0,1,19.629695,-155.989654,91,DEST,CESSNA,150L,1990.0,"30,763",7.3
1853,MIA86FA091,3/3/1986,DELAND,FL,USA,1986,3,1,0,0,1,29.04973,-81.310066,91,DEST,SWANNINGSON,QUICKIE,1990.0,"30,763",7.3
1854,MIA86FA095,3/14/1986,FLORIDA CITY,FL,USA,1986,3,1,0,0,1,25.489539999999998,-80.510429,91,DEST,PIPER,PA-31-350,1990.0,"30,763",7.3
1855,MIA86FA097,3/15/1986,MULBERRY,FL,USA,1986,3,2,0,0,2,27.899002000000003,-81.970039,91,DEST,MCFARLAND,QUICKIE 2,1990.0,"30,763",7.3
1856,MIA86FA101,3/19/1986,LAKELAND,FL,USA,1986,3,2,0,0,2,28.00967,-81.929039,91,SUBS,DURKOTA,THORP T-18,1990.0,"30,763",7.3
1857,MKC86FA077,3/31/1986,ST. LOUIS,MO,USA,1986,3,1,0,0,1,38.660724,-90.459716,91,DEST,DONALD R. CASPER,SKYOTE,1990.0,"30,763",7.3
1858,SEA86FA071,3/4/1986,TENINO,WA,USA,1986,3,1,0,0,1,46.83958,-122.849525,91,DEST,CESSNA,182P,1990.0,"30,763",7.3
1859,ATL86FA120,4/29/1986,WINTON,NC,USA,1986,4,4,0,0,4,36.499195,-76.759941,91,DEST,PIPER,PA-28-160,1990.0,"30,763",7.3
1860,BFO86FA021,4/7/1986,CHESAPEAKE,VA,USA,1986,4,3,0,0,3,36.799755,-76.42034100000001,91,DEST,PIPER,PA-28-140,1990.0,"30,763",7.3
1861,BFO86FID03,4/19/1986,WAYNESBORO,VA,USA,1986,4,2,0,0,2,38.060210999999995,-78.899162,91,DEST,TAYLOR LONSDALE,KR-2,1990.0,"30,763",7.3
1862,CHI86FA120,4/13/1986,PITTSFORD,MI,USA,1986,4,2,0,0,2,41.900325,-84.43049599999999,91,DEST,LUSCOMBE,8B,1990.0,"30,763",7.3
1863,CHI86FA122,4/18/1986,WESTVILLE,IN,USA,1986,4,4,0,0,4,41.5302,-86.89987099999999,91,DEST,PIPER,PA-28-140,1990.0,"30,763",7.3
1864,CHI86FER06,4/30/1986,BRAINERD,MN,USA,1986,4,1,1,0,2,46.350349,-94.189102,91,DEST,CESSNA,180,1990.0,"30,763",7.3
1865,DEN86FA112,4/9/1986,JAY EM,WY,USA,1986,4,3,0,0,3,42.500774,-104.509254,91,DEST,CESSNA,T-210N,1990.0,"30,763",7.3
1866,FTW86FA059,4/5/1986,MONTAGUE,TX,USA,1986,4,1,0,0,1,33.670772,-97.719123,91,DEST,BEECH,65,1990.0,"30,763",7.3
1867,FTW86FA063,4/12/1986,DALLAS,TX,USA,1986,4,1,0,0,1,33.000591,-96.78965699999999,91,DEST,CESSNA,177RG,1990.0,"30,763",7.3
